custom_id,smiles,echoed_smiles,tg_celsius
lab_07736,*CNC(CC(=O)OC)C(=O)O*,*CNC(CC(=O)OC)C(=O)O*,65.0
lab_01593,*OC(CCCCC)OC(=O)c1ccc(C(*)=O)cc1OCCOCCOCCOC,*OC(CCCCC)OC(=O)c1ccc(C(*)=O)cc1OCCOCCOCCOC,-20.0
lab_01423,*c1ccc(/C=C/c2ccc(/C=C/c3cc(SCCCCCCCCCCCCCC)c(*)cc3CCCCCCCC)cc2OCCCCCCCCCCCCCCCC)s1,*c1ccc(/C=C/c2ccc(/C=C/c3cc(SCCCCCCCCCCCCCC)c(*)cc3CCCCCCCC)cc2OCCCCCCCCCCCCCCCC)s1,-20.0
lab_01000,*CC(*)c1ccc(Cl)c(CNC(=O)CCCCC(C)(C)C)n1,*CC(*)c1ccc(Cl)c(CNC(=O)CCCCC(C)(C)C)n1,45.0
lab_07760,*OCc1cccc(NC(=O)O*)c1,*OCc1cccc(NC(=O)O*)c1,90.0
lab_09644,*NCC(=O)NC(=O)N1CCN(CCNC(=O)c2ccc(*)cc2)C1=O,*NCC(=O)NC(=O)N1CCN(CCNC(=O)c2ccc(*)cc2)C1=O,130.0
lab_08053,*Oc1ccc(S(=O)(=O)c2ccc(OP(=O)(O*)OC#N)cc2)cc1,*Oc1ccc(S(=O)(=O)c2ccc(OP(=O)(O*)OC#N)cc2)cc1,150.0
lab_07805,*CC(*)OC(COC(C)(C)C)C(F)(F)F,*CC(*)OC(COC(C)(C)C)C(F)(F)F,-30.0
lab_06055,*NC(=O)C[SH](C)(=CC(C)C)C(C)(C)C(*)=O,*NC(=O)C[SH](C)(=CC(C)C)C(C)(C)C(*)=O,120.0
lab_06112,*Cc1ccc(C#N)c(CC#N)c1*,*Cc1ccc(C#N)c(CC#N)c1*,150.0
lab_00382,*Oc1ccc(NC(=O)c2ccc(S(=O)(=O)Sc3ccc(C(*)=O)cc3)cc2)cc1,*Oc1ccc(NC(=O)c2ccc(S(=O)(=O)Sc3ccc(C(*)=O)cc3)cc2)cc1,180.0
lab_02499,*CC(*)(CC(F)(F)F)C(F)(F)F,*CC(*)(CC(F)(F)F)C(F)(F)F,90.0
lab_07269,*O[Si](*)(C)CCCC(C)CCCCCCCC,*O[Si](*)(C)CCCC(C)CCCCCCCC,-125.0
lab_08684,*CC(*)c1ccc(C=COC(C)C)cc1,*CC(*)c1ccc(C=COC(C)C)cc1,90.0
lab_09236,*Oc1ccc(/C=C/c2ccc(C(C)(C)c3ccc(*)cc3)cc2)cc1,*Oc1ccc(/C=C/c2ccc(C(C)(C)c3ccc(*)cc3)cc2)cc1,160.0
lab_06561,*C(=O)c1cccc(C(=O)NNC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)c1,*C(=O)c1cccc(C(=O)NNC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)c1,290.0
lab_02233,*/C=C/[SH](CC)CCc1ccc(*)cc1,*/C=C/[SH](CC)CCc1ccc(*)cc1,30.0
lab_00473,*CC(*)(C)CC(=O)Oc1ccc(OC(=O)c2ccc(OCCCCCCCC)cc2)cc1,*CC(*)(C)CC(=O)Oc1ccc(OC(=O)c2ccc(OCCCCCCCC)cc2)cc1,5.0
lab_00794,*CCCOCCCCC[N+](C)(C)O*,*CCCOCCCCC[N+](C)(C)O*,-20.0
lab_07922,*OC(C)COC(=O)C(C)NC(=O)c1ccc(C(*)=O)cc1OCC,*OC(C)COC(=O)C(C)NC(=O)c1ccc(C(*)=O)cc1OCC,65.0
lab_03273,*Sc1ccc(Cc2ccc(/C=N/c3ccc([N+](=O)[O-])cc3)cc2C(*)=O)cc1,*Sc1ccc(Cc2ccc(/C=N/c3ccc([N+](=O)[O-])cc3)cc2C(*)=O)cc1,145.0
lab_05423,*CCCCCCCCCCOC(=O)c1ccc(NC(=O)O*)c(C)c1,*CCCCCCCCCCOC(=O)c1ccc(NC(=O)O*)c(C)c1,15.0
lab_03552,*/C(C)=C(/*)CCCOC(=O)c1ccc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,*/C(C)=C(/*)CCCOC(=O)c1ccc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,30.0
lab_06016,*CCC1CCC(CCl)C(*)C(=O)C1,*CCC1CCC(CCl)C(*)C(=O)C1,85.0
lab_05333,*Oc1ccc(Oc2ccc(-c3ccc(OC(=O)c4ccc(C(C)(C)c5ccc(*)cc5)cc4)cc3)cc2)cc1,*Oc1ccc(Oc2ccc(-c3ccc(OC(=O)c4ccc(C(C)(C)c5ccc(*)cc5)cc4)cc3)cc2)cc1,155.0
lab_09856,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1c(C)cc(-c2cc(C)c(*)c(C)c2)cc1O,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1c(C)cc(-c2cc(C)c(*)c(C)c2)cc1O,-20.0
lab_01511,*c1sc(*)c2nc(CCCCCCC)c(CCCCCC)cc12,*c1sc(*)c2nc(CCCCCCC)c(CCCCCC)cc12,50.0
lab_03106,*Oc1ccc(OC(=O)c2cccc(NC(=O)c3ccc(Oc4ccc(C(=O)OCCC(C)CC(C)CCCCCCOC(*)=O)cc4)cc3)c2)c(OC)c1,*Oc1ccc(OC(=O)c2cccc(NC(=O)c3ccc(Oc4ccc(C(=O)OCCC(C)CC(C)CCCCCCOC(*)=O)cc4)cc3)c2)c(OC)c1,65.0
lab_00497,*Sc1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3-c3ccccc3)cc1)C2=O,*Sc1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3-c3ccccc3)cc1)C2=O,320.0
lab_04095,*CC(*)(C)C(=O)OCCCCCCCC(=O)Nc1ccc(/N=N\c2ccc(Cl)cc2)cc1,,45.0
lab_06869,*OP(=O)(OC(=O)NC(C)(C)CNC(*)=O)Oc1ccc(COCC)cc1,*OP(=O)(OC(=O)NC(C)(C)CNC(*)=O)Oc1ccc(COCC)cc1,45.0
lab_08085,*NC(CCN(*)c1ccc(Br)cc1)Oc1ccc(C(F)(F)F)cc1,*NC(CCN(*)c1ccc(Br)cc1)Oc1ccc(C(F)(F)F)cc1,90.0
lab_01494,*NC(CCCCNC(=O)c1ccccc1)C(*)C,*NC(CCCCNC(=O)c1ccccc1)C(*)C,65.0
lab_08299,*NC(*)C(=O)OCCCCCCCCCCCC,*NC(*)C(=O)OCCCCCCCCCCCC,-50.0
lab_07958,*CC(*)(CCO)CC(=O)Oc1ccc([N+](=O)[O-])nc1,*CC(*)(CCO)CC(=O)Oc1ccc([N+](=O)[O-])nc1,65.0
lab_03080,*CCOCCOC(=O)c1ccc(-c2ccc(OCc3ccc(C(=O)O*)cc3)cc2)cc1,*CCOCCOC(=O)c1ccc(-c2ccc(OCc3ccc(C(=O)O*)cc3)cc2)cc1,45.0
lab_02577,*CCCCCCCCCCOC(=O)CCc1cc(C)c(CCC(=O)O*)cc1CCCCCCCCCCCC,*CCCCCCCCCCOC(=O)CCc1cc(C)c(CCC(=O)O*)cc1CCCCCCCCCCCC,-30.0
lab_07729,*NC(=O)NC1CCC(NC(=O)NCCCCCCNC(=O)O*)C1,*NC(=O)NC1CCC(NC(=O)NCCCCCCNC(=O)O*)C1,90.0
lab_06047,*Nc1cc(NC(=O)CCCCC(=O)NNC(=O)c2ccc(*)cc2)cc(OC(=O)c2ccc(OCC)cc2)c1,*Nc1cc(NC(=O)CCCCC(=O)NNC(=O)c2ccc(*)cc2)cc(OC(=O)c2ccc(OCC)cc2)c1,145.0
lab_04264,*CC(*)C(=O)OCCOCCOC(=O)c1ccc(C)cc1,*CC(*)C(=O)OCCOCCOC(=O)c1ccc(C)cc1,-20.0
lab_07360,*O[Si](*)(C)CCCCOc1ccc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C([2H])(F)F)cc1,*O[Si](*)(C)CCCCOc1ccc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C([2H])(F)F)cc1,-30.0
lab_04685,*c1ccc(Oc2ccc(/N=C(\C)c3ccc(N=*)cc3)cc2)cc1,,150.0
lab_04620,*C(C)C(C=*)C(C)C,*C(C)C(C=*)C(C)C,30.0
lab_03409,*/C=C/c1cccc(Sc2ccc(N(*)c3ccccc3)cc2)c1,*/C=C/c1cccc(Sc2ccc(N(*)c3ccccc3)cc2)c1,105.0
lab_06758,*Oc1ccc(Cc2ccc(OCC(O)COC(*)=O)cc2)cc1,*Oc1ccc(Cc2ccc(OCC(O)COC(*)=O)cc2)cc1,65.0
lab_06420,*CCC(C)CCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,*CCC(C)CCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,45.0
lab_03361,*Oc1cccc(C(=O)NCCCCCNC(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)c1CCl,*Oc1cccc(C(=O)NCCCCCNC(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)c1CCl,95.0
lab_01306,*CC(*)(C)C(=O)Oc1ccc(OC(=O)c2cccc(OCCCCC)c2)cc1,*CC(*)(C)C(=O)Oc1ccc(OC(=O)c2cccc(OCCCCC)c2)cc1,45.0
lab_06320,*C(=O)C(C)CC(Cl)(C=*)COC(=O)OCC(F)(C(F)(F)F)C(F)(Cl)C(F)(F)F,*C(=O)C(C)CC(Cl)(C=*)COC(=O)OCC(F)(C(F)(F)F)C(F)(Cl)C(F)(F)F,65.0
lab_01801,*OC(F)(F)CC(F)(F)C(F)(F)C(F)(F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CN(*)CC,*OC(F)(F)CC(F)(F)C(F)(F)C(F)(F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CN(*)CC,-30.0
lab_04523,*O[Si](*)(C)CCCCCOc1ccc(C(=O)Oc2ccc(OCCCCOCCCCCCc3cc(C)c(OC)c(OC)c3)cc2)cc1OC,*O[Si](*)(C)CCCCCOc1ccc(C(=O)Oc2ccc(OCCCCOCCCCCCc3cc(C)c(OC)c(OC)c3)cc2)cc1OC,-20.0
lab_04370,*C(=O)c1ccc(C(=O)/C=C\c2ccc(*)cc2)cc1,,130.0
lab_05379,*N=C(*)[Si](C)(C)C,*N=C(*)[Si](C)(C)C,65.0
lab_05479,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2C)c(Cl)c1Br,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2C)c(Cl)c1Br,130.0
lab_08067,*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1OC,*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1OC,165.0
lab_06286,*CSC(=O)C(Cc1ccccc1)OC(=O)c1ccc(C(*)=O)cc1,*CSC(=O)C(Cc1ccccc1)OC(=O)c1ccc(C(*)=O)cc1,45.0
lab_07451,*CCc1ccc(*)cc1OCCCCCCSCCCCCC#C,*CCc1ccc(*)cc1OCCCCCCSCCCCCC#C,-20.0
lab_03144,*CCCCCCCCCCCCCc1ccc(-c2ccc(-c3ccc(*)s3)o2)s1,*CCCCCCCCCCCCCc1ccc(-c2ccc(-c3ccc(*)s3)o2)s1,-20.0
lab_02852,*Oc1ccc(/C(C)=C/c2ccc(OC(=O)c3ccccc3C(*)=O)cc2)cc1Cl,*Oc1ccc(/C(C)=C/c2ccc(OC(=O)c3ccccc3C(*)=O)cc2)cc1Cl,110.0
lab_05231,*CC(=O)C1CCC(OC(=O)NCCN(*)CCCC)C1,*CC(=O)C1CCC(OC(=O)NCCN(*)CCCC)C1,45.0
lab_05616,*CCOC(=O)C(CCCCCC(C)CCCCCC)C(=O)O*,*CCOC(=O)C(CCCCCC(C)CCCCCC)C(=O)O*,-40.0
lab_04862,*/C=C/CCCCC(*)=CC,*/C=C/CCCCC(*)=CC,-60.0
lab_07682,*C(=O)CCNC(=O)CCC(=O)NC(C)(C)C(=O)/C=C/C(=O)NC(=O)C(*)=O,*C(=O)CCNC(=O)CCC(=O)NC(C)(C)C(=O)/C=C/C(=O)NC(=O)C(*)=O,130.0
lab_07992,*C[Sn](*)CCCCCCCCCCCCCCCCCC,*C[Sn](*)CCCCCCCCCCCCCCCCCC,-70.0
lab_06381,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5cccc(*)c5)cc4)cc3)cc2)cc1,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5cccc(*)c5)cc4)cc3)cc2)cc1,165.0
lab_06287,*CCCC(C)CNC(=O)C(CCCCCCCCCCCCCCCCCCCCCCCCC)N(CSC(=O)O*)SC,*CCCC(C)CNC(=O)C(CCCCCCCCCCCCCCCCCCCCCCCCC)N(CSC(=O)O*)SC,-45.0
lab_03074,*OC(=O)c1ccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)cc1,*OC(=O)c1ccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)cc1,320.0
lab_08468,*C#CCCCCCCCCCCCCCCCCCCCCCCCCCNC(=*)CCCCCCC(=O)OCCCCCCCCCC,*C#CCCCCCCCCCCCCCCCCCCCCCCCCCNC(=*)CCCCCCC(=O)OCCCCCCCCCC,-60.0
lab_01089,*CC(=O)NNC(=O)c1cnc(O*)c(O)c1,*CC(=O)NNC(=O)c1cnc(O*)c(O)c1,180.0
lab_08753,*CCc1ccc(C#Cc2cc(CCCCCC)c(-c3cc(OC)c(*)s3)cc2CCCCCCCCCC)c(CCCCCCCC)c1,*CCc1ccc(C#Cc2cc(CCCCCC)c(-c3cc(OC)c(*)s3)cc2CCCCCCCCCC)c(CCCCCCCC)c1,-20.0
lab_00797,*OC(=O)OCCOCCOCCCCOC(=O)OC1COC1*,*OC(=O)OCCOCCOCCCCOC(=O)OC1COC1*,-20.0
lab_09562,*CCCCCCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCSCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,*CCCCCCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCSCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,10.0
lab_02052,*N=P(*)(OC)OCCCCCCCCOC(=O)Oc1ccc([2H])cc1,*N=P(*)(OC)OCCCCCCCCOC(=O)Oc1ccc([2H])cc1,-30.0
lab_05928,*/C=C/C(=O)NC(C)N(*)CC,*/C=C/C(=O)NC(C)N(*)CC,90.0
lab_09175,*c1ccc(*)c(S(=O)(=O)O[K])c1,*c1ccc(*)c(S(=O)(=O)O[K])c1,190.0
lab_01247,*c1ccc(C(C)(C)c2ccc(-c3nc4cc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,*c1ccc(C(C)(C)c2ccc(-c3nc4cc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,290.0
lab_02800,*CC(*)C(=O)OCCCCCOc1ccc(C(=O)Oc2cc(C(=O)O)cc(C(=O)O)c2C)c(C)c1,*CC(*)C(=O)OCCCCCOc1ccc(C(=O)Oc2cc(C(=O)O)cc(C(=O)O)c2C)c(C)c1,45.0
lab_01618,*OCCCOc1cccc(-c2cc(OCCCCCCCCC(*)=O)cc(OC(C)=O)c2)c1,*OCCCOc1cccc(-c2cc(OCCCCCCCCC(*)=O)cc(OC(C)=O)c2)c1,15.0
lab_03310,*Oc1ccc(Oc2ccc(C(=O)Nc3ccc(-c4ccc(*)cc4)cc3)c(O)c2)cc1C,*Oc1ccc(Oc2ccc(C(=O)Nc3ccc(-c4ccc(*)cc4)cc3)c(O)c2)cc1C,210.0
lab_01892,*NC(CCC(=O)OC)C(*)=S,*NC(CCC(=O)OC)C(*)=S,45.0
lab_08676,*C/C=C/CC/C=C(/*)C(C)=O,*C/C=C/CC/C=C(/*)C(C)=O,-20.0
lab_02472,*CC(*)(C)C(=O)OCC[Si](C)(C)CCCCCCCOc1ccc(/N=N/c2ccc(O)cc2)cc1,*CC(*)(C)C(=O)OCC[Si](C)(C)CCCCCCCOc1ccc(/N=N/c2ccc(O)cc2)cc1,35.0
lab_06079,*Oc1ccc(OC(=O)c2cccc(OC(=O)c3ccc(C(*)=O)cc3)c2)cc1-c1ccccc1,*Oc1ccc(OC(=O)c2cccc(OC(=O)c3ccc(C(*)=O)cc3)c2)cc1-c1ccccc1,145.0
lab_01324,*SC(=O)SSSCCSCCSCSCCCCNS(*)(=O)=O,*SC(=O)SSSCCSCCSCSCCCCNS(*)(=O)=O,-20.0
lab_04990,*CC(C)(C#N)C(=O)C1CCC(OC(=O)Nc2ccc(/N=N/c3ccc(C(=O)O*)cc3)cc2)C1C(=O)O,*CC(C)(C#N)C(=O)C1CCC(OC(=O)Nc2ccc(/N=N/c3ccc(C(=O)O*)cc3)cc2)C1C(=O)O,180.0
lab_04462,*CC(*)(C)C(=O)OCc1cc(Br)c(C)c(C)n1,*CC(*)(C)C(=O)OCc1cc(Br)c(C)c(C)n1,85.0
lab_01155,*CC(COC(*)=O)C(C)C(C)O,*CC(COC(*)=O)C(C)C(C)O,45.0
lab_00358,*Nc1ccc(/C=C/c2ccc(-c3ccc(CCCCCCCS*)s3)c(Cl)c2)cc1CC,*Nc1ccc(/C=C/c2ccc(-c3ccc(CCCCCCCS*)s3)c(Cl)c2)cc1CC,65.0
lab_02099,*CC/N=C(\C#N)C(=*)CCCCCC(C)C,,-20.0
lab_00840,*CC(*)(C)C(=O)NC(C)CC(CC)(CC)CC,*CC(*)(C)C(=O)NC(C)CC(CC)(CC)CC,120.0
lab_04678,*Oc1ccc(C(C#N)=Nc2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)c(Br)c1,*Oc1ccc(C(C#N)=Nc2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)c(Br)c1,165.0
lab_01121,*CCCCCCCCCCCCOC(=O)NCCCCCNC(=O)OCCCCCOC(=O)O*,*CCCCCCCCCCCCOC(=O)NCCCCCNC(=O)OCCCCCOC(=O)O*,-20.0
lab_04203,*/C=C/c1ccc(N(c2ccc(C#N)cc2)c2ccc(C=*)cc2)cc1,*/C=C/c1ccc(N(c2ccc(C#N)cc2)c2ccc(C=*)cc2)cc1,180.0
lab_01367,*O[Si](C)(C)CC(F)(F)C(F)(F)CN(*)CC,*O[Si](C)(C)CC(F)(F)C(F)(F)CN(*)CC,-60.0
lab_08630,*Oc1ccc(C(=O)C(C)OC(=O)c2ccc(C(*)=O)cc2)cc1,*Oc1ccc(C(=O)C(C)OC(=O)c2ccc(C(*)=O)cc2)cc1,90.0
lab_08154,*N=P(*)(OCCOCCOCCOCCOCCOC)O[Si](C)(C)COc1ccc(F)cc1,*N=P(*)(OCCOCCOCCOCCOCCOC)O[Si](C)(C)COc1ccc(F)cc1,-60.0
lab_05046,*CCCCCCCCCCC(=O)NCCCCCCNC(=O)CCCCC(=O)O*,*CCCCCCCCCCC(=O)NCCCCCCNC(=O)CCCCC(=O)O*,45.0
lab_03832,*CCOCCOC(=O)c1ccc(-c2ccc(C(=O)N*)cc2)cc1,*CCOCCOC(=O)c1ccc(-c2ccc(C(=O)N*)cc2)cc1,90.0
lab_05973,*CC(*)c1ccc(OCC(C)CCC)cc1,*CC(*)c1ccc(OCC(C)CCC)cc1,-10.0
lab_02359,*CCCCCOC(=O)C(CCCCCCCCCCCCCOc1ccc(/N=N/c2ccc(C#N)cc2)cc1)C(=O)O*,*CCCCCOC(=O)C(CCCCCCCCCCCCCOc1ccc(/N=N/c2ccc(C#N)cc2)cc1)C(=O)O*,10.0
lab_08275,*Nc1c(C)cc(-c2cc(C)c(N=*)cc2OCCN(C)C)cc1OC,*Nc1c(C)cc(-c2cc(C)c(N=*)cc2OCCN(C)C)cc1OC,165.0
lab_02246,*C(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,*C(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,310.0
lab_09203,*CC(*)(C)C(=O)OCCC(C)CCCC(C)C,*CC(*)(C)C(=O)OCCC(C)CCCC(C)C,-50.0
lab_01864,*CC(*)Oc1ccc(C(=O)OC)c(OC)c1,*CC(*)Oc1ccc(C(=O)OC)c(OC)c1,90.0
lab_02029,*C#Cc1ccc(*)cc1CCCCCCCCCCC[Na],*C#Cc1ccc(*)cc1CCCCCCCCCCC[Na],50.0
lab_05293,*CC(*)C1=CC=CC(=O)C1,*CC(*)C1=CC=CC(=O)C1,110.0
lab_01086,*CCCCCCCCCCCCCCN(*)C(=O)CCCCCCCCCCCCCO,*CCCCCCCCCCCCCCN(*)C(=O)CCCCCCCCCCCCCO,-40.0
lab_07190,*Sc1ccc(C(=O)CCc2ccc(C(=O)C=*)cc2)cc1,*Sc1ccc(C(=O)CCc2ccc(C(=O)C=*)cc2)cc1,65.0
lab_04098,*CC(*)(C)C(=O)OCCCCCCCCC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*CC(*)(C)C(=O)OCCCCCCCCC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-30.0
lab_03263,*CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCCOc1ccc(OC(=O)c2ccc(/C=C/C(=O)Nc3ccc(O*)cc3C)cc2)cc1,*CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCCOc1ccc(OC(=O)c2ccc(/C=C/C(=O)Nc3ccc(O*)cc3C)cc2)cc1,45.0
lab_03664,*/N=N/c1ccc(Cc2ccc(NS*)cc2)cc1,*/N=N/c1ccc(Cc2ccc(NS*)cc2)cc1,130.0
lab_01674,*CCCCCCCCCNC(=O)SC(=O)N*,*CCCCCCCCCNC(=O)SC(=O)N*,15.0
lab_00465,*Oc1ccc(OC(=O)c2ccc(OCCC/C=C/C(=O)OCCCCCCCCOc3ccc(-c4ccc(*)cc4)c(CCCCC)c3)cc2)cc1OCCCCCCCC,*Oc1ccc(OC(=O)c2ccc(OCCC/C=C/C(=O)OCCCCCCCCOc3ccc(-c4ccc(*)cc4)c(CCCCC)c3)cc2)cc1OCCCCCCCC,-20.0
lab_04455,*/C=C/C(C#N)C(=*)COC(C)(C)C,*/C=C/C(C#N)C(=*)COC(C)(C)C,65.0
lab_00796,*c1ccc(-c2nnc(-c3ccc(-c4nnc(*)o4)cc3)n2-c2ccc(F)cc2)cn1,*c1ccc(-c2nnc(-c3ccc(-c4nnc(*)o4)cc3)n2-c2ccc(F)cc2)cn1,260.0
lab_05944,*Oc1ccc(NC(=O)OCCCCCCOc2ccc(C(=O)Oc3ccc(/C=C/C(=O)c4ccc(*)cc4C(F)(F)F)cc3)cc2Cl)cc1,*Oc1ccc(NC(=O)OCCCCCCOc2ccc(C(=O)Oc3ccc(/C=C/C(=O)c4ccc(*)cc4C(F)(F)F)cc3)cc2Cl)cc1,95.0
lab_00583,*CC(C)(C)COC(=O)CC(=N)C(=O)NCC(C)(C)c1cccc(O*)c1,*CC(C)(C)COC(=O)CC(=N)C(=O)NCC(C)(C)c1cccc(O*)c1,85.0
lab_05480,*Oc1ccc(CC(=O)Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1OCCO,*Oc1ccc(CC(=O)Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1OCCO,90.0
lab_09566,*NC(C)CCC(C)(CCCCCC)NC(=O)C(CCCCCCCC)C(=O)NCCCCCCNC(*)=O,*NC(C)CCC(C)(CCCCCC)NC(=O)C(CCCCCCCC)C(=O)NCCCCCCNC(*)=O,-30.0
lab_05592,*Cc1cc(OCC(OC)C(C)CC)c(*)o1,*Cc1cc(OCC(OC)C(C)CC)c(*)o1,-20.0
lab_09437,*CC(*)(COC(=O)CCCC(CC)CCCCCCC)C(=O)OCCCCC,*CC(*)(COC(=O)CCCC(CC)CCCCCCC)C(=O)OCCCCC,-55.0
lab_05028,*[Se]c1cc(OC)c(/C=C/c2ccc(*)cc2)c(OC)c1C,*[Se]c1cc(OC)c(/C=C/c2ccc(*)cc2)c(OC)c1C,95.0
lab_09948,*Cc1cc(CCCCCCCCCCCCCCCCCC)c(*)cc1CCCCC,*Cc1cc(CCCCCCCCCCCCCCCCCC)c(*)cc1CCCCC,-40.0
lab_05962,*Oc1ccc(OC(=O)c2ccc(OC(=O)c3ccc(OCCOCCOCCOCCOCCOCCOP(=O)(O*)Oc4ccc(C(=O)OC(C)C)cc4)cc3)cc2)cc1,*Oc1ccc(OC(=O)c2ccc(OC(=O)c3ccc(OCCOCCOCCOCCOCCOCCOP(=O)(O*)Oc4ccc(C(=O)OC(C)C)cc4)cc3)cc2)cc1,10.0
lab_01502,*Oc1ccc(-c2ccc(Br)c(C(*)=O)c2)c(C)c1CCCCCCCCCC,*Oc1ccc(-c2ccc(Br)c(C(*)=O)c2)c(C)c1CCCCCCCCCC,45.0
lab_02498,*CC(*)C(=O)N(C)c1ccc(/N=N/c2ccc(-c3ccccc3)cc2)cc1,*CC(*)C(=O)N(C)c1ccc(/N=N/c2ccc(-c3ccccc3)cc2)cc1,150.0
lab_02258,*CCCCCOCCCCCCOCCCCO*,*CCCCCOCCCCCCOCCCCO*,-60.0
lab_08809,*CCOc1ccc(OC(=O)c2ccc(C(=O)OCc3cccc(O*)c3)cc2)cc1,*CCOc1ccc(OC(=O)c2ccc(C(=O)OCc3cccc(O*)c3)cc2)cc1,65.0
lab_05850,*CC(*)c1ccc([Si](C)(C)c2ccc([N+](=O)[O-])cc2)c(C(=O)OCC(F)(F)C(F)(F)C(F)(F)F)c1,*CC(*)c1ccc([Si](C)(C)c2ccc([N+](=O)[O-])cc2)c(C(=O)OCC(F)(F)C(F)(F)C(F)(F)F)c1,115.0
lab_08704,*Nc1cccc(C#Cc2ccccc2NC(=O)CCCCCC(*)=O)c1,*Nc1cccc(C#Cc2ccccc2NC(=O)CCCCCC(*)=O)c1,110.0
lab_06785,*CC(C)(CCl)COC(=O)c1ccc(-c2ccc(C(=O)S*)cc2)cc1,*CC(C)(CCl)COC(=O)c1ccc(-c2ccc(C(=O)S*)cc2)cc1,45.0
lab_09145,*OP(=O)(Oc1ccc(C(=O)NCCN(C)C)cc1)c1ccc(*)nc1,*OP(=O)(Oc1ccc(C(=O)NCCN(C)C)cc1)c1ccc(*)nc1,95.0
lab_05261,*/C=C(/*)CNC(=O)C(C)=C(C#N)CNC(=O)c1ccc(/N=N/c2ccc(/C=C/c3ccccc3)cc2)c2ccccc12,*/C=C(/*)CNC(=O)C(C)=C(C#N)CNC(=O)c1ccc(/N=N/c2ccc(/C=C/c3ccccc3)cc2)c2ccccc12,145.0
lab_06318,*CC(*)(C)C(=O)OC[N+](O)COCCl,*CC(*)(C)C(=O)OC[N+](O)COCCl,85.0
lab_01241,*Oc1ccc(CC(CC)c2ccc(OC(*)=O)c(OC)c2)cc1OCCCCCCCCCCOc1ccc(C(C)=O)cc1,*Oc1ccc(CC(CC)c2ccc(OC(*)=O)c(OC)c2)cc1OCCCCCCCCCCOc1ccc(C(C)=O)cc1,15.0
